time,aceptados,rechazados_lleno,rechazados_tasa,ocupacion_buffer
196096,25145,85727,229,150
196147,25153,85741,229,150
196199,25159,85764,229,150
196250,25164,85794,229,150
196300,25170,85816,229,150
196352,25176,85841,229,150
196403,25181,85862,229,150
196453,25185,85883,229,150
196503,25193,85905,229,150
196558,25202,85920,229,150
196610,25210,85939,229,150
196665,25217,85964,229,150
196715,25224,85989,229,150
196765,25227,86012,229,150
196815,25234,86023,229,150
196865,25241,86053,229,150
196916,25248,86080,229,149
196968,25259,86103,229,150
197018,25267,86134,229,150
197068,25273,86159,229,150
197119,25278,86182,229,150
197170,25284,86198,229,150
197227,25292,86212,229,150
197280,25299,86237,229,150
197330,25304,86263,229,150
197380,25308,86300,229,150
197432,25315,86318,229,150
197483,25322,86346,229,150
197535,25327,86373,229,150
197586,25335,86388,229,150
197636,25340,86411,229,150
197686,25347,86438,229,150
197736,25353,86463,229,150
197786,25360,86490,229,150
197841,25368,86507,229,150
197891,25377,86524,229,150
197944,25384,86583,229,148
197997,25392,86605,229,150
198047,25398,86627,229,150
198098,25405,86655,229,150
198150,25414,86670,229,150
198201,25418,86693,229,150
198251,25424,86714,229,150
198303,25432,86745,229,150
198357,25440,86755,229,150
198410,25446,86782,229,150
198461,25452,86804,229,150
198515,25457,86826,229,150
198565,25466,86847,229,150
198617,25472,86872,229,150
198667,25479,86892,229,150
198721,25485,86922,229,150
198772,25494,86941,229,150
198823,25500,86954,229,150
198874,25506,86968,229,150
198925,25512,86993,229,150
198979,25519,87013,229,150
199029,25523,87034,229,150
199084,25529,87062,229,150
199135,25535,87080,229,150
199186,25541,87102,229,150
199237,25548,87125,229,150
199288,25554,87196,229,150
199338,25562,87219,229,150
199388,25570,87239,229,150
199438,25577,87259,229,150
199489,25584,87283,229,150
199539,25591,87304,229,150
199589,25595,87330,229,150
199640,25604,87347,229,150
199693,25613,87368,229,150
199744,25620,87385,229,150
199795,25627,87407,229,150
199845,25635,87427,229,150
199895,25641,87452,229,150
199947,25647,87484,229,150
200004,25652,87512,229,150
200054,25658,87551,229,150
200104,25664,87568,229,150
200154,25670,87584,229,150
200204,25675,87610,229,150
200255,25679,87631,229,150
200308,25685,87663,229,150
200358,25691,87676,229,150
200410,25697,87698,229,150
200460,25705,87723,229,150
200510,25711,87752,229,150
200562,25718,87768,229,150
200612,25725,87782,229,150
200664,25732,87811,229,150
200714,25739,87824,229,149
200768,25747,87846,229,150
200819,25752,87865,229,150
200872,25757,87889,229,150
200923,25763,87912,229,150
200973,25768,87925,229,150
201023,25772,87947,229,150
201075,25778,87971,229,150
201129,25784,87996,229,150
201182,25792,88015,229,150
201233,25799,88036,229,150
201283,25805,88060,229,150
201342,25812,88079,229,149
201394,25821,88092,229,149
201444,25828,88119,229,150
201495,25833,88140,229,150
201545,25843,88159,229,150
201595,25849,88172,229,150
201646,25854,88193,229,150
201697,25860,88221,229,150
201747,25865,88252,229,150
201800,25870,88266,229,149
201852,25878,88293,229,150
201902,25884,88320,229,150
201953,25890,88345,229,150
202008,25896,88372,229,150
202058,25901,88393,229,150
202112,25907,88416,229,150
202162,25913,88439,229,150
202212,25920,88459,229,150
202262,25926,88486,229,150
202313,25934,88500,229,150
202372,25941,88532,229,150
202429,25949,88554,229,150
202479,25956,88570,229,150
202530,25963,88593,229,150
202580,25969,88613,229,150
202631,25975,88628,229,150
202682,25981,88654,229,149
202733,25990,88667,229,150
202784,25994,88700,229,150
202835,25998,88723,229,150
202885,26003,88740,229,150
202936,26015,88759,229,150
202987,26020,88795,229,150
203038,26025,88829,229,150
203088,26031,88853,229,150
203138,26036,88870,229,150
203188,26045,88890,229,150
203239,26051,88911,229,150
203289,26058,88935,229,150
203340,26067,88948,229,149
203394,26075,88966,229,150
203444,26084,88981,229,150
203494,26089,89000,229,150
203547,26096,89027,229,150
203597,26102,89045,229,150
203647,26109,89112,229,150
203699,26115,89138,229,150
203749,26122,89162,229,150
203801,26128,89184,229,150
203852,26134,89202,229,150
203905,26140,89229,229,150
203955,26147,89249,229,150
204006,26153,89278,229,150
204057,26159,89309,229,150
204112,26166,89330,229,150
204164,26173,89396,229,150
204214,26179,89423,229,150
204265,26187,89436,229,150
204316,26193,89449,229,150
204366,26200,89468,229,150
204418,26205,89491,229,149
204470,26212,89508,229,150
204523,26218,89534,229,150
204577,26223,89553,229,149
204631,26232,89572,229,150
204682,26241,89593,229,150
204732,26246,89610,229,150
204785,26256,89630,229,149
204835,26263,89645,229,150
204897,26270,89659,229,149
204948,26275,89691,229,150
205000,26281,89711,229,150
205051,26287,89739,229,150
205102,26294,89757,229,150
205153,26300,89787,229,150
205209,26307,89806,229,150
205260,26316,89817,229,150
205311,26322,89852,229,150
205364,26329,89868,229,150
205415,26336,89884,229,149
205465,26343,89909,229,150
205519,26351,89989,229,150
205569,26356,90058,229,150
205619,26361,90085,229,150
205677,26367,90108,229,148
205727,26375,90128,229,150
205778,26381,90147,229,150
205828,26386,90169,229,150
205881,26394,90232,229,150
205931,26401,90244,229,150
205984,26409,90277,229,150
206035,26416,90300,229,150
206085,26422,90329,229,150
206136,26427,90364,229,150
206187,26432,90382,229,150
206239,26439,90406,229,150
206290,26445,90423,229,150
206341,26451,90447,229,150
206391,26459,90471,229,150
206441,26469,90489,229,150
206494,26476,90512,229,150
206544,26481,90537,229,150
206594,26486,90552,229,150
206653,26491,90580,229,150
206707,26498,90598,229,150
206757,26503,90621,229,150
206808,26511,90636,229,149
206864,26517,90655,229,150
206914,26522,90676,229,150
206965,26529,90694,229,150
207015,26539,90717,229,150
207067,26546,90734,229,150
207120,26555,90751,229,150
207170,26559,90770,229,150
207222,26566,90782,229,150
207274,26571,90801,229,150
207329,26579,90818,229,150
207381,26585,90845,229,150
207431,26593,90868,229,150
207486,26599,90888,229,150
207536,26606,90915,229,150
207586,26612,90946,229,150
207636,26619,90971,229,150
207687,26625,90992,229,150
207739,26634,91013,229,149
207789,26641,91044,229,150
207841,26648,91062,229,150
207893,26655,91081,229,150
207950,26662,91107,229,149
208000,26671,91128,229,150
208054,26680,91151,229,150
208108,26686,91176,229,150
208164,26693,91196,229,149
208217,26702,91212,229,150
208268,26708,91233,229,150
208320,26715,91256,229,149
208370,26723,91276,229,150
208422,26729,91300,229,150
208473,26735,91320,229,150
208523,26742,91344,229,150
208574,26747,91378,229,150
208624,26752,91400,229,150
208675,26761,91417,229,150
208728,26766,91440,229,150
208778,26773,91445,229,150
208828,26781,91476,229,150
208883,26788,91495,229,150
208933,26795,91520,229,150
208989,26799,91541,229,149
209040,26806,91562,229,150
209090,26811,91587,229,150
209141,26818,91612,229,150
209192,26825,91637,229,150
209245,26830,91657,229,150
209298,26836,91683,229,150
209349,26842,91701,229,150
209399,26847,91721,229,150
209452,26855,91744,229,150
209502,26861,91764,229,150
209552,26868,91791,229,150
209604,26873,91816,229,150
209655,26880,91841,229,150
209707,26885,91870,229,150
209757,26895,91886,229,150
209810,26903,91901,229,150
209864,26910,91926,229,150
209917,26917,91953,229,150
209968,26926,91968,229,150
210020,26931,91994,229,150
210071,26937,92015,229,150
210125,26942,92044,229,150
210175,26950,92066,229,150
210225,26957,92079,229,150
210275,26961,92102,229,150
210327,26968,92126,229,150
210380,26974,92151,229,150
210430,26983,92182,229,150
210480,26989,92203,229,150
210532,26996,92224,229,150
210585,27003,92253,229,150
210641,27008,92273,229,149
210691,27018,92286,229,150
210742,27022,92304,229,150
210792,27029,92326,229,150
210842,27035,92346,229,150
210892,27041,92377,229,150
210944,27047,92398,229,150
210996,27053,92413,229,150
211048,27059,92435,229,150
211102,27065,92459,229,150
211156,27071,92484,229,150
211206,27081,92500,229,150
211257,27085,92521,229,150
211309,27090,92541,229,150
211362,27095,92564,229,150
211413,27101,92593,229,150
211465,27106,92618,229,150
211515,27111,92633,229,150
211565,27116,92656,229,150
211616,27123,92673,229,150
211667,27127,92694,229,150
211719,27135,92723,229,150
211769,27142,92757,229,150
211820,27147,92785,229,150
211871,27154,92800,229,150
211922,27160,92834,229,150
211974,27167,92846,229,150
212024,27172,92869,229,150
212075,27178,92902,229,150
212133,27183,92936,229,150
212185,27188,92952,229,149
212235,27194,92968,229,150
212285,27201,92983,229,150
212335,27207,93007,229,150
212385,27212,93031,229,150
212435,27217,93050,229,150
212491,27221,93085,229,150
212542,27226,93109,229,150
212592,27234,93122,229,150
212642,27240,93141,229,150
212692,27248,93175,229,150
212742,27255,93193,229,150
212794,27262,93209,229,150
212844,27268,93234,229,150
212896,27276,93256,229,150
212948,27286,93270,229,150
212998,27292,93291,229,150
213054,27301,93325,229,150
213104,27306,93347,229,150
213154,27313,93362,229,149
213209,27321,93384,229,150
213261,27327,93409,229,150
213311,27336,93424,229,150
213361,27342,93442,229,150
213415,27348,93458,229,148
213469,27356,93533,229,150
213521,27363,93568,229,150
213571,27370,93593,229,150
213622,27375,93615,229,149
213672,27381,93636,229,150
213723,27386,93658,229,150
213775,27394,93678,229,150
213826,27401,93703,229,150
213876,27408,93726,229,150
213933,27415,93753,229,147
213984,27425,93769,229,150
214036,27428,93796,229,150
214086,27434,93818,229,150
214137,27440,93837,229,150
214188,27448,93846,229,150
214240,27453,93874,229,150
214290,27459,93897,229,149
214341,27466,93919,229,149
214391,27473,93941,229,150
214442,27477,93967,229,150
214492,27483,93998,229,150
214542,27490,94021,229,150
214592,27496,94045,229,150
214642,27504,94064,229,150
214694,27509,94086,229,150
214744,27514,94108,229,150
214794,27519,94138,229,150
214851,27525,94168,229,150
214901,27530,94191,229,150
214953,27536,94211,229,150
215003,27542,94235,229,150
215053,27549,94257,229,150
215106,27555,94287,229,149
215156,27561,94316,229,150
215207,27567,94342,229,150
215264,27574,94369,229,148
215316,27582,94379,229,150
215366,27590,94396,229,150
215417,27595,94426,229,150
215470,27602,94440,229,150
215522,27608,94451,229,150
215572,27614,94472,229,150
215625,27621,94492,229,150
215677,27631,94509,229,150
215731,27641,94523,229,150
215782,27647,94539,229,150
215833,27654,94612,229,150
215884,27660,94632,229,150
215935,27665,94657,229,150
215985,27673,94683,229,149
216036,27678,94702,229,150
216086,27684,94726,229,150
216141,27690,94758,229,150
216191,27698,94796,229,150
216246,27707,94813,229,150
216297,27714,94839,229,150
216347,27720,94860,229,150
216398,27725,94883,229,150
216450,27733,94953,229,150
216501,27741,94971,229,150
216552,27747,95003,229,150
216603,27754,95024,229,150
216655,27759,95056,229,150
216706,27766,95082,229,150
216756,27772,95105,229,150
216806,27778,95124,229,150
216856,27783,95147,229,150
216908,27790,95164,229,150
216958,27797,95177,229,150
217008,27802,95205,229,150
217061,27808,95230,229,150
217112,27813,95244,229,150
217166,27821,95259,229,150
217216,27829,95279,229,150
217267,27835,95309,229,150
217318,27842,95339,229,150
217368,27849,95358,229,150
217418,27854,95384,229,150
217473,27859,95404,229,150
217525,27866,95422,229,150
217575,27874,95443,229,150
217629,27881,95468,229,150
217679,27886,95487,229,150
217729,27891,95510,229,150
217779,27896,95532,229,150
217831,27902,95552,229,150
217883,27909,95575,229,150
217933,27918,95601,229,150
217984,27925,95622,229,149
218034,27933,95636,229,150
218084,27940,95661,229,150
218134,27945,95700,229,150
218184,27950,95721,229,150
218234,27958,95743,229,150
218285,27966,95763,229,150
218335,27971,95782,229,150
218388,27977,95811,229,150
218438,27983,95831,229,150
218490,27990,95859,229,149
218545,27996,95886,229,150
218595,28002,95903,229,150
218645,28008,95932,229,150
218700,28015,95955,229,150
218750,28023,95973,229,150
218800,28027,96002,229,150
218851,28035,96031,229,150
218901,28041,96057,229,150
218952,28046,96083,229,150
219002,28055,96151,229,150
219052,28063,96179,229,150
219102,28070,96199,229,150
219152,28076,96216,229,150
219207,28081,96242,229,150
219258,28088,96263,229,150
219309,28100,96291,229,150
219360,28105,96319,229,150
219410,28112,96328,229,150
219462,28120,96354,229,150
219514,28128,96371,229,150
219565,28134,96395,229,150
219616,28139,96420,229,150
219667,28145,96444,229,150
219717,28151,96465,229,150
219772,28160,96495,229,148
219823,28169,96516,229,150
219873,28176,96549,229,150
219924,28182,96568,229,150
219974,28187,96591,229,150
220027,28195,96606,229,150
220079,28200,96632,229,148
220134,28209,96656,229,150
220188,28215,96674,229,150
220240,28224,96699,229,150
220290,28231,96718,229,150
220341,28238,96731,229,150
220393,28246,96760,229,150
220444,28252,96781,229,150
220495,28257,96816,229,150
220547,28267,96836,229,150
220599,28274,96860,229,150
220651,28279,96885,229,150
220701,28285,96921,229,150
220751,28292,96947,229,150
220801,28299,96972,229,150
220851,28306,96992,229,150
220901,28310,97015,229,149
220952,28317,97031,229,150
221003,28323,97057,229,150
221059,28328,97078,229,148
221109,28335,97090,229,150
221159,28343,97107,229,150
221210,28349,97130,229,150
221261,28356,97144,229,150
221317,28362,97175,229,149
221367,28370,97194,229,150
221419,28378,97223,229,150
221469,28385,97247,229,150
221522,28390,97272,229,150
221574,28397,97300,229,150
221629,28402,97329,229,150
221685,28408,97351,229,150
221736,28412,97378,229,150
221790,28417,97403,229,150
221843,28425,97427,229,149
221895,28434,97449,229,150
221947,28440,97462,229,150
221998,28446,97484,229,150
222049,28454,97509,229,150
222099,28459,97535,229,150
222153,28467,97554,229,150
222203,28474,97567,229,150
222254,28479,97582,229,150
222307,28485,97599,229,150
222357,28490,97617,229,150
222408,28497,97639,229,150
222460,28502,97656,229,150
222512,28506,97681,229,150
222562,28514,97698,229,150
222613,28521,97718,229,150
222664,28528,97736,229,150
222715,28533,97760,229,150
222765,28541,97777,229,150
222815,28547,97794,229,150
222867,28554,97815,229,150
222917,28563,97847,229,150
222972,28569,97866,229,150
223026,28576,97887,229,150
223077,28581,97909,229,150
223127,28589,97949,229,150
223177,28596,97964,229,150
223227,28601,97992,229,150
223282,28606,98018,229,150
223336,28612,98040,229,150
223386,28619,98060,229,150
223437,28625,98088,229,150
223487,28630,98110,229,150
223537,28638,98138,229,150
223587,28645,98168,229,150
223637,28652,98180,229,150
223695,28657,98207,229,150
223745,28662,98222,229,150
223797,28668,98252,229,150
223847,28674,98271,229,150
223899,28679,98294,229,150
223951,28684,98311,229,150
224001,28689,98328,229,150
224051,28696,98355,229,150
224102,28702,98386,229,150
224153,28709,98406,229,150
224203,28718,98434,229,150
224253,28725,98460,229,150
224305,28732,98488,229,150
224362,28740,98510,229,150
224412,28748,98526,229,150
224463,28755,98551,229,150
224517,28762,98585,229,150
224567,28768,98603,229,150
224618,28774,98625,229,150
224668,28779,98649,229,150
224718,28787,98667,229,150
224769,28792,98739,229,150
224822,28798,98764,229,150
224873,28804,98788,229,150
224923,28809,98822,229,150
224974,28815,98847,229,150
225024,28821,98873,229,150
225074,28829,98899,229,150
225125,28834,98914,229,150
225178,28843,98928,229,150
225232,28850,98942,229,149
225284,28858,98962,229,150
225335,28865,98983,229,150
225386,28870,98997,229,150
225439,28876,99019,229,150
225491,28884,99042,229,150
225545,28890,99064,229,150
225597,28897,99087,229,149
225655,28907,99099,229,150
225708,28914,99116,229,150
225758,28921,99142,229,150
225809,28928,99154,229,150
225863,28934,99171,229,150
225913,28940,99196,229,150
225964,28945,99219,229,150
226015,28951,99236,229,150
226065,28959,99257,229,150
226115,28967,99332,229,150
226165,28978,99347,229,150
226215,28985,99364,229,150
226265,28993,99383,229,150
226315,29002,99403,229,150
226367,29008,99427,229,150
226417,29014,99453,229,150
226471,29026,99471,229,150
226522,29030,99501,229,150
226576,29037,99529,229,150
226626,29042,99547,229,150
226677,29050,99568,229,150
226727,29058,99588,229,150
226777,29064,99607,229,150
226827,29069,99629,229,150
226877,29074,99657,229,150
226928,29079,99682,229,149
226978,29086,99708,229,150
227031,29092,99732,229,150
227082,29100,99752,229,150
227133,29109,99777,229,150
227183,29117,99797,229,150
227233,29122,99819,229,150
227284,29128,99840,229,150
227334,29135,99857,229,150
227385,29142,99877,229,150
227436,29152,99894,229,150
227487,29159,99922,229,150
227537,29168,99935,229,150
227587,29172,99967,229,150
227638,29177,99987,229,149
227689,29183,100012,229,150
227739,29187,100042,229,150
227790,29195,100068,229,149
227843,29205,100080,229,150
227893,29213,100102,229,150
227943,29218,100128,229,150
227993,29225,100149,229,150
228044,29231,100170,229,150
228095,29239,100192,229,150
228157,29246,100214,229,148
228208,29255,100236,229,150
228258,29261,100251,229,150
228308,29269,100273,229,150
228371,29274,100306,229,150
228421,29281,100325,229,149
228471,29289,100351,229,150
228521,29294,100370,229,150
228571,29300,100401,229,150
228621,29307,100420,229,150
228672,29315,100444,229,150
228726,29323,100468,229,150
228776,29329,100484,229,150
228826,29335,100508,229,150
228876,29343,100525,229,149
228926,29349,100548,229,150
228976,29357,100563,229,150
229026,29363,100592,229,150
229079,29368,100605,229,150
229131,29374,100625,229,150
229186,29380,100641,229,150
229239,29386,100662,229,150
229289,29391,100684,229,150
229344,29397,100706,229,150
229394,29402,100743,229,150
229447,29410,100760,229,150
229497,29416,100791,229,150
229551,29422,100807,229,148
229601,29429,100826,229,150
229651,29434,100849,229,150
229702,29439,100871,229,150
229753,29447,100896,229,150
229803,29454,100916,229,150
229853,29458,100937,229,150
229903,29465,100963,229,150
229953,29470,100984,229,150
230005,29476,101002,229,150
230058,29482,101029,229,150
230112,29488,101047,229,150
230163,29494,101073,229,150
230215,29500,101098,229,150
230265,29504,101119,229,150
230318,29509,101144,229,150
230368,29518,101168,229,149
230418,29526,101186,229,150
230470,29530,101202,229,150
230526,29536,101231,229,150
230577,29541,101261,229,150
230627,29545,101286,229,150
230678,29552,101307,229,150
230728,29558,101340,229,150
230779,29565,101363,229,150
230830,29569,101378,229,150
230883,29575,101397,229,150
230935,29582,101425,229,150
230985,29589,101444,229,150
231037,29596,101470,229,150
231088,29603,101491,229,150
231138,29611,101504,229,150
231193,29617,101529,229,150
231243,29622,101558,229,150
231293,29627,101572,229,150
231343,29635,101601,229,150
231399,29642,101614,229,150
231449,29649,101634,229,150
231505,29655,101658,229,150
231555,29660,101672,229,150
231615,29665,101688,229,149
231665,29672,101698,229,149
231718,29678,101719,229,150
231768,29685,101737,229,150
231818,29689,101763,229,150
231869,29695,101796,229,150
231921,29702,101821,229,150
231972,29709,101843,229,150
232023,29715,101860,229,150
232074,29722,101874,229,150
232124,29726,101897,229,150
232175,29732,101931,229,150
232229,29738,101957,229,150
232279,29744,101978,229,150
232329,29748,102013,229,150
232379,29755,102034,229,150
232429,29761,102056,229,150
232480,29768,102076,229,150
232532,29774,102107,229,150
232582,29783,102129,229,150
232634,29788,102159,229,150
232684,29794,102188,229,150
232734,29799,102222,229,150
232785,29805,102237,229,150
232835,29812,102262,229,150
232886,29819,102287,229,150
232936,29825,102309,229,149
232987,29832,102326,229,150
233042,29838,102347,229,149
233092,29847,102371,229,150
233148,29855,102388,229,150
233199,29862,102408,229,150
233252,29867,102426,229,150
233302,29873,102444,229,150
233352,29880,102472,229,150
233402,29884,102499,229,150
233455,29890,102521,229,150
233506,29897,102543,229,150
233556,29902,102572,229,150
233612,29909,102594,229,150
233667,29916,102625,229,150
233717,29922,102644,229,150
233768,29927,102662,229,150
233819,29933,102677,229,150
233870,29942,102701,229,150
233920,29948,102726,229,150
233970,29956,102743,229,150
234020,29961,102771,229,150
234070,29969,102794,229,150
234120,29974,102815,229,150
234170,29980,102830,229,150
234220,29987,102850,229,150
234270,29992,102870,229,150
234323,29998,102883,229,150
234373,30004,102911,229,150
234424,30011,102931,229,150
234476,30018,102957,229,150
234526,30023,102979,229,150
234582,30029,103001,229,150
234633,30037,103028,229,150
234684,30045,103048,229,150
234735,30052,103081,229,150
234785,30059,103096,229,150
234838,30067,103119,229,150
234888,30072,103144,229,150
234939,30078,103160,229,150
234989,30086,103180,229,150
235039,30091,103203,229,150
235090,30098,103226,229,148
235141,30105,103241,229,150
235192,30114,103259,229,150
235243,30120,103280,229,150
235294,30128,103299,229,150
235346,30133,103317,229,150
235398,30139,103343,229,150
235450,30145,103367,229,150
235504,30150,103391,229,150
235555,30154,103422,229,150
235607,30162,103447,229,150
235663,30169,103469,229,150
235721,30175,103487,229,150
235771,30179,103512,229,150
235822,30186,103526,229,150
235878,30192,103554,229,150
235932,30197,103577,229,150
235986,30206,103598,229,150
236037,30213,103612,229,150
236087,30219,103638,229,150
236138,30225,103654,229,150
236189,30230,103679,229,150
236239,30234,103701,229,150
236290,30240,103734,229,150
236340,30244,103761,229,150
236390,30253,103784,229,150
236441,30259,103803,229,150
236491,30263,103829,229,150
236541,30269,103855,229,150
236591,30276,103878,229,150
236644,30284,103951,229,150
236694,30290,103975,229,150
236744,30297,103990,229,150
236801,30305,103999,229,149
236851,30313,104015,229,150
236905,30319,104034,229,149
236956,30329,104045,229,150
237006,30335,104074,229,150
237056,30342,104099,229,150
237106,30350,104118,229,150
237157,30354,104146,229,150
237207,30360,104169,229,150
237257,30367,104194,229,150
237307,30377,104204,229,150
237357,30382,104239,229,150
237407,30388,104256,229,150
237457,30396,104274,229,150
237507,30404,104297,229,150
237558,30408,104319,229,150
237613,30414,104342,229,150
237667,30420,104367,229,150
237720,30427,104387,229,150
237771,30432,104407,229,150
237822,30437,104437,229,150
237872,30445,104450,229,150
237925,30453,104465,229,150
237978,30461,104479,229,150
238029,30467,104501,229,150
238079,30472,104528,229,150
238130,30480,104547,229,150
238180,30486,104564,229,150
238232,30494,104588,229,150
238283,30500,104609,229,150
238333,30507,104623,229,150
238384,30517,104635,229,150
238434,30525,104643,229,150
238487,30533,104663,229,149
238540,30540,104685,229,150
238590,30546,104705,229,150
238645,30553,104726,229,150
238696,30560,104747,229,150
238747,30566,104771,229,150
238797,30571,104799,229,150
238851,30578,104822,229,150
238902,30584,104847,229,150
238952,30588,104868,229,150
239004,30594,104887,229,150
239055,30598,104900,229,150
239105,30605,104920,229,150
239162,30611,104945,229,150
239212,30617,104968,229,150
239265,30623,104984,229,150
239317,30628,104998,229,149
239367,30633,105021,229,150
239418,30638,105046,229,150
239469,30646,105064,229,150
239519,30652,105085,229,150
239574,30660,105098,229,149
239624,30667,105109,229,150
239674,30672,105136,229,150
239728,30679,105169,229,150
239787,30686,105183,229,150
239837,30692,105207,229,150
239891,30702,105222,229,150
239943,30708,105245,229,150
239993,30714,105264,229,150
240044,30720,105285,229,150
240094,30725,105306,229,150
240144,30731,105328,229,150
240194,30740,105342,229,150
240246,30745,105354,229,150
240296,30752,105370,229,150
240347,30758,105401,229,150
240399,30764,105422,229,150
240450,30768,105445,229,150
240502,30775,105465,229,150
240552,30780,105497,229,150
240602,30788,105533,229,150
240653,30794,105557,229,150
240713,30800,105580,229,150
240764,30806,105603,229,150
240816,30814,105624,229,150
240866,30819,105657,229,150
240916,30825,105676,229,150
240966,30832,105685,229,150
241016,30837,105701,229,150
241068,30846,105718,229,150
241118,30853,105735,229,150
241170,30860,105760,229,150
241220,30864,105782,229,150
241274,30871,105804,229,150
241324,30878,105827,229,150
241374,30888,105846,229,150
241424,30894,105867,229,149
241478,30899,105884,229,150
241529,30908,105904,229,150
241579,30914,105938,229,150
241632,30920,105971,229,150
241682,30930,106001,229,150
241732,30935,106031,229,150
241783,30941,106052,229,149
241833,30948,106077,229,150
241886,30954,106102,229,150
241936,30958,106184,229,150
241986,30966,106207,229,150
242037,30973,106225,229,150
242088,30978,106249,229,150
242139,30983,106271,229,150
242189,30989,106293,229,150
242240,30997,106300,229,150
242290,31004,106321,229,150
242340,31010,106335,229,150
242396,31015,106365,229,150
242450,31022,106388,229,150
242500,31030,106409,229,150
242552,31035,106429,229,150
242603,31041,106459,229,150
242653,31049,106479,229,150
242705,31056,106504,229,150
242756,31063,106516,229,150
242806,31069,106532,229,150
242858,31076,106561,229,150
242909,31082,106582,229,150
242962,31090,106599,229,150
243012,31096,106627,229,150
243063,31101,106648,229,150
243113,31106,106670,229,150
243164,31113,106688,229,150
243214,31121,106710,229,150
243265,31126,106738,229,150
243317,31137,106762,229,150
243367,31143,106784,229,150
243419,31150,106812,229,150
243470,31156,106828,229,150
243521,31163,106860,229,150
243571,31169,106869,229,150
243621,31176,106899,229,150
243671,31182,106926,229,150
243721,31190,106951,229,149
243771,31198,106968,229,150
243821,31206,106992,229,150
243871,31212,107014,229,150
243921,31220,107037,229,150
243972,31227,107058,229,150
244028,31235,107080,229,150
244082,31240,107108,229,150
244136,31246,107132,229,150
244187,31251,107158,229,150
244239,31257,107176,229,150
244289,31263,107201,229,150
244339,31269,107226,229,150
244389,31275,107253,229,150
244440,31280,107278,229,150
244493,31287,107301,229,150
244543,31291,107319,229,150
244594,31299,107331,229,150
244645,31308,107350,229,150
244698,31316,107375,229,150
244752,31324,107393,229,149
244805,31330,107410,229,150
244856,31342,107433,229,150
244911,31349,107459,229,150
244962,31354,107475,229,150
245014,31359,107504,229,150
245064,31367,107518,229,150
245115,31372,107543,229,150
245171,31377,107574,229,150
245223,31383,107594,229,150
245275,31390,107623,229,150
245326,31396,107639,229,149
245376,31401,107668,229,150
245427,31407,107688,229,150
245481,31413,107713,229,150
245531,31421,107735,229,150
245584,31426,107767,229,150
245635,31436,107781,229,150
245687,31444,107805,229,150
245737,31453,107826,229,150
245788,31459,107854,229,150
245842,31463,107878,229,149
245893,31470,107906,229,150
245946,31478,107930,229,150
245996,31483,107954,229,150
246046,31489,108027,229,150
246096,31494,108052,229,150
246146,31501,108071,229,150
246197,31507,108094,229,150
246247,31511,108110,229,150
246303,31520,108132,229,150
246353,31527,108163,229,150
246404,31536,108182,229,150
246455,31541,108197,229,150
246510,31547,108216,229,150
246562,31554,108244,229,150
246613,31561,108259,229,149
246663,31570,108284,229,150
246715,31575,108310,229,150
246765,31581,108333,229,150
246817,31586,108356,229,150
246870,31593,108384,229,150
246925,31599,108397,229,150
246975,31606,108428,229,150
247025,31613,108446,229,150
247076,31618,108473,229,150
247126,31625,108505,229,150
247176,31632,108520,229,150
247227,31639,108543,229,150
247280,31648,108564,229,150
247330,31654,108584,229,150
247385,31661,108617,229,149
247435,31668,108646,229,150
247487,31674,108667,229,150
247540,31681,108692,229,150
247592,31689,108713,229,150
247643,31694,108733,229,150
247693,31704,108750,229,150
247750,31711,108781,229,150
247801,31719,108807,229,150
247851,31725,108833,229,150
247902,31731,108856,229,150
247955,31737,108881,229,150
248005,31741,108907,229,150
248056,31749,108923,229,150
248106,31754,108955,229,150
248159,31763,108978,229,150
248213,31768,109007,229,150
248265,31776,109026,229,150
248318,31785,109053,229,150
248368,31791,109078,229,150
248421,31798,109101,229,150
248471,31802,109133,229,150
248522,31809,109150,229,150
248572,31819,109162,229,150
248623,31824,109186,229,150
248673,31829,109211,229,150
248723,31834,109239,229,150
248775,31840,109269,229,150
248826,31845,109286,229,150
248877,31853,109300,229,150
248929,31858,109325,229,150
248981,31864,109351,229,150
249031,31872,109375,229,150
249082,31880,109391,229,150
249132,31887,109418,229,150
249182,31892,109444,229,150
249233,31900,109457,229,150
249290,31909,109473,229,150
249342,31914,109488,229,150
249392,31921,109506,229,150
249443,31928,109527,229,150
249494,31936,109554,229,150
249544,31940,109572,229,150
249598,31946,109603,229,150
249649,31951,109634,229,150
249699,31958,109649,229,150
249751,31965,109673,229,150
249802,31971,109696,229,150
249852,31979,109720,229,150
249903,31983,109757,229,150
249954,31990,109784,229,150
250006,31997,109804,229,150
250056,32004,109820,229,150
250107,32013,109838,229,150
250162,32017,109859,229,150
250213,32024,109884,229,150
250263,32029,109902,229,150
250313,32037,109924,229,150
250363,32044,109943,229,150
250415,32052,109970,229,150
250465,32057,109994,229,150
250515,32062,110020,229,150
250566,32070,110041,229,150
250617,32076,110069,229,150
250667,32083,110085,229,150
250719,32089,110111,229,150
250771,32096,110145,229,150
250827,32103,110171,229,150
250877,32109,110198,229,150
250928,32115,110228,229,150
250979,32122,110250,229,150
251030,32129,110290,229,150
251080,32136,110304,229,150
251130,32141,110376,229,150
251180,32148,110410,229,150
251230,32156,110436,229,150
251284,32162,110460,229,150
