time,aceptados,rechazados_lleno,rechazados_tasa,ocupacion_buffer
10687,2316,2717,1184,250
10737,2327,2735,1184,250
10787,2338,2749,1184,250
10840,2349,2779,1184,250
10892,2360,2795,1184,250
10942,2367,2809,1184,250
10992,2374,2876,1184,250
11042,2382,2890,1184,250
11092,2390,2909,1184,247
11143,2404,2920,1184,250
11196,2416,2935,1184,250
11251,2426,2950,1184,249
11302,2436,2976,1184,250
11353,2445,2991,1184,250
11404,2452,3016,1184,250
11454,2464,3032,1184,250
11505,2475,3036,1184,250
11555,2484,3054,1184,250
11605,2493,3071,1184,250
11655,2502,3092,1184,250
11708,2510,3118,1184,249
11758,2519,3145,1184,250
11808,2530,3168,1184,249
11858,2539,3196,1184,250
11912,2549,3212,1184,246
11962,2563,3225,1184,250
12021,2572,3240,1184,249
12074,2584,3251,1184,250
12126,2596,3265,1184,250
12178,2605,3286,1184,250
12228,2618,3299,1184,250
12279,2629,3316,1184,250
12331,2640,3329,1184,249
12381,2653,3351,1184,250
12434,2665,3365,1184,250
12486,2676,3385,1184,250
12536,2685,3405,1184,250
12593,2697,3415,1184,249
12644,2710,3436,1184,250
12694,2718,3453,1184,250
12746,2729,3472,1184,250
12798,2740,3494,1184,250
12849,2750,3515,1184,250
12901,2759,3543,1184,249
12953,2768,3557,1184,250
13003,2780,3578,1184,250
13053,2791,3600,1184,250
13103,2801,3630,1184,250
13153,2811,3650,1184,250
13206,2820,3669,1184,250
13256,2827,3707,1184,250
13306,2838,3719,1184,250
13356,2846,3739,1184,250
13409,2855,3756,1184,249
13459,2866,3774,1184,250
13510,2873,3790,1184,250
13560,2882,3807,1184,250
13610,2896,3823,1184,250
13663,2908,3844,1184,250
13714,2916,3867,1184,250
13766,2923,3890,1184,250
13818,2934,3905,1184,249
13868,2944,3923,1184,250
13921,2953,3944,1184,249
13972,2962,3961,1184,250
14024,2974,3976,1184,250
14074,2985,3992,1184,249
14125,2997,4006,1184,250
14180,3005,4024,1184,249
14230,3019,4047,1184,250
14280,3027,4071,1184,250
14331,3036,4095,1184,250
14384,3045,4105,1184,249
14437,3054,4130,1184,250
14487,3064,4146,1184,250
14537,3071,4175,1184,250
14588,3082,4197,1184,250
14640,3089,4213,1184,249
14692,3102,4232,1184,250
14743,3110,4243,1184,250
14794,3119,4258,1184,249
14845,3134,4277,1184,249
14898,3144,4299,1184,250
14948,3155,4313,1184,250
14998,3166,4338,1184,250
15049,3176,4352,1184,250
15099,3185,4380,1184,250
15159,3195,4394,1184,248
15209,3207,4406,1184,250
15264,3216,4419,1184,250
15317,3226,4447,1184,249
15367,3236,4462,1184,250
15418,3245,4486,1184,249
15477,3258,4505,1184,247
15529,3268,4516,1184,250
15579,3278,4537,1184,250
15629,3291,4546,1184,250
15682,3299,4575,1184,250
15737,3311,4601,1184,249
15789,3324,4609,1184,250
15839,3334,4623,1184,250
15894,3346,4639,1184,249
15944,3355,4669,1184,250
15995,3363,4691,1184,250
16046,3374,4714,1184,250
16096,3382,4736,1184,250
16146,3393,4751,1184,249
16196,3403,4764,1184,250
16247,3414,4781,1184,250
16298,3425,4799,1184,250
16348,3435,4821,1184,250
16399,3442,4846,1184,250
16451,3454,4869,1184,250
16501,3463,4900,1184,250
16551,3474,4919,1184,250
16601,3483,4942,1184,250
16652,3492,4964,1184,250
16702,3502,4983,1184,249
16756,3516,4990,1184,250
16807,3524,5006,1184,250
16857,3534,5019,1184,250
16907,3543,5041,1184,249
16963,3555,5055,1184,250
17013,3565,5081,1184,250
17063,3572,5101,1184,249
17113,3585,5120,1184,250
17164,3592,5139,1184,250
17214,3602,5165,1184,250
17271,3611,5195,1184,249
17321,3620,5214,1184,250
17372,3631,5282,1184,250
17424,3639,5300,1184,250
17480,3647,5326,1184,249
17530,3655,5354,1184,250
17584,3666,5379,1184,250
17634,3677,5392,1184,250
17684,3688,5414,1184,250
17734,3695,5437,1184,250
17784,3707,5454,1184,250
17834,3717,5465,1184,250
17886,3726,5484,1184,250
17937,3738,5504,1184,250
17987,3744,5528,1184,250
18038,3753,5544,1184,250
18088,3766,5560,1184,250
18139,3775,5573,1184,250
18189,3784,5589,1184,250
18239,3792,5600,1184,250
18292,3800,5624,1184,250
18342,3810,5642,1184,250
18392,3821,5653,1184,250
18442,3830,5674,1184,250
18492,3842,5692,1184,250
18549,3852,5724,1184,249
18602,3860,5737,1184,250
18652,3869,5760,1184,250
18703,3879,5771,1184,250
18753,3890,5792,1184,250
18807,3899,5816,1184,250
18858,3910,5839,1184,250
18908,3918,5862,1184,250
18959,3930,5876,1184,250
19010,3940,5894,1184,250
19060,3948,5916,1184,250
19110,3957,5934,1184,250
19162,3968,5946,1184,250
19212,3978,5961,1184,250
19263,3988,5978,1184,250
19314,4000,5994,1184,250
19366,4010,6012,1184,250
19418,4020,6023,1184,250
19469,4030,6033,1184,250
19519,4042,6041,1184,250
19569,4052,6060,1184,250
19622,4062,6086,1184,250
19673,4070,6104,1184,250
19726,4077,6118,1184,250
19776,4085,6132,1184,249
19826,4093,6157,1184,250
19876,4106,6170,1184,250
19929,4113,6196,1184,250
19979,4122,6220,1184,250
20032,4130,6241,1184,250
20084,4139,6257,1184,250
20136,4147,6283,1184,250
20187,4156,6298,1184,250
20237,4171,6312,1184,250
20289,4181,6377,1184,250
20340,4191,6393,1184,250
20390,4200,6403,1184,250
20444,4212,6421,1184,250
20495,4222,6442,1184,250
20545,4231,6451,1184,250
20595,4238,6472,1184,249
20647,4247,6495,1184,250
20698,4256,6511,1184,250
20748,4267,6533,1184,250
20798,4276,6555,1184,250
20850,4285,6577,1184,250
20901,4297,6591,1184,250
20952,4307,6612,1184,250
21004,4317,6636,1184,250
21057,4326,6657,1184,250
21108,4334,6677,1184,250
21158,4345,6696,1184,250
21208,4354,6719,1184,250
21260,4363,6741,1184,250
21312,4372,6757,1184,250
21364,4382,6784,1184,250
21418,4393,6797,1184,248
21470,4404,6808,1184,249
21522,4416,6827,1184,250
21573,4427,6843,1184,250
21623,4436,6866,1184,250
21675,4445,6888,1184,250
21726,4455,6909,1184,250
21778,4465,6933,1184,249
21831,4477,6946,1184,250
21882,4483,6971,1184,250
21935,4494,6990,1184,250
21985,4503,7014,1184,250
22035,4512,7029,1184,250
22088,4524,7042,1184,250
22139,4532,7066,1184,250
22191,4541,7081,1184,249
22242,4551,7095,1184,249
22292,4561,7110,1184,250
22344,4570,7132,1184,250
22398,4579,7154,1184,249
22449,4591,7181,1184,250
22499,4601,7193,1184,250
22558,4612,7213,1184,250
22608,4622,7237,1184,250
22658,4632,7251,1184,250
22709,4641,7271,1184,250
22761,4650,7284,1184,249
22811,4662,7290,1184,250
22861,4675,7306,1184,250
22911,4687,7318,1184,250
22961,4699,7331,1184,250
23011,4707,7349,1184,250
23062,4717,7362,1184,250
23112,4724,7380,1184,250
23162,4733,7395,1184,250
23213,4744,7410,1184,250
23266,4754,7429,1184,250
23317,4764,7440,1184,250
23371,4774,7457,1184,248
23421,4788,7467,1184,248
23473,4800,7479,1184,250
23525,4809,7498,1184,250
23575,4821,7527,1184,250
23626,4830,7566,1184,250
23676,4839,7576,1184,250
23727,4846,7591,1184,250
23779,4856,7611,1184,250
23833,4865,7626,1184,250
23888,4874,7654,1184,250
23942,4883,7670,1184,250
23994,4892,7685,1184,250
24045,4905,7694,1184,250
24095,4916,7708,1184,250
24147,4928,7719,1184,250
24197,4937,7740,1184,250
24247,4950,7751,1184,250
24308,4960,7765,1184,246
24358,4972,7782,1184,250
24409,4982,7799,1184,250
24463,4991,7827,1184,250
24514,4999,7849,1184,250
24566,5008,7863,1184,250
24617,5020,7877,1184,250
24669,5030,7904,1184,250
24720,5040,7920,1184,250
24771,5050,7943,1184,250
24821,5058,7961,1184,250
24872,5066,7987,1184,250
24923,5076,8009,1184,250
24973,5084,8033,1184,250
25025,5095,8047,1184,249
25076,5107,8073,1184,250
25126,5115,8097,1184,250
25176,5125,8117,1184,250
25229,5133,8140,1184,250
25281,5140,8168,1184,250
25332,5150,8190,1184,250
25382,5158,8209,1184,250
25434,5165,8223,1184,250
25484,5175,8240,1184,250
25534,5185,8260,1184,250
25584,5195,8325,1184,250
25636,5205,8344,1184,250
25688,5216,8362,1184,250
25739,5224,8383,1184,250
25789,5232,8406,1184,250
25840,5242,8425,1184,250
25895,5250,8445,1184,249
25946,5261,8453,1184,250
25997,5270,8466,1184,250
26047,5279,8533,1184,250
26098,5289,8561,1184,250
26149,5300,8587,1184,250
26204,5312,8602,1184,248
26255,5324,8628,1184,250
26305,5335,8654,1184,250
26355,5343,8676,1184,250
26405,5355,8689,1184,250
26455,5361,8715,1184,250
26506,5368,8734,1184,249
26556,5377,8755,1184,250
26607,5385,8771,1184,250
26657,5394,8786,1184,250
26710,5405,8805,1184,250
26761,5413,8821,1184,250
26811,5423,8843,1184,250
26862,5432,8864,1184,249
26917,5445,8890,1184,250
26967,5457,8900,1184,250
27017,5467,8922,1184,250
27068,5473,8942,1184,250
27122,5484,8956,1184,250
27174,5494,8970,1184,250
27225,5503,9000,1184,250
27276,5514,9016,1184,250
27330,5522,9029,1184,250
27383,5532,9048,1184,250
27435,5543,9060,1184,250
27486,5553,9074,1184,250
27536,5563,9091,1184,250
27588,5570,9109,1184,246
27638,5581,9127,1184,250
27689,5591,9143,1184,250
27742,5601,9168,1184,249
27795,5613,9237,1184,249
27845,5622,9253,1184,250
27897,5632,9262,1184,250
27947,5640,9277,1184,250
27999,5650,9302,1184,250
28050,5659,9315,1184,249
28102,5669,9336,1184,249
28152,5681,9355,1184,250
28202,5689,9381,1184,249
28252,5699,9407,1184,250
28303,5710,9425,1184,250
28353,5722,9434,1184,250
28403,5732,9457,1184,250
28453,5742,9480,1184,250
28503,5750,9508,1184,250
28553,5761,9532,1184,250
28603,5771,9556,1184,250
28654,5781,9619,1184,250
28705,5791,9638,1184,250
28756,5805,9667,1184,250
28806,5814,9690,1184,250
28857,5823,9714,1184,250
28908,5831,9732,1184,250
28960,5838,9746,1184,250
29019,5849,9768,1184,249
29069,5860,9787,1184,250
29119,5868,9814,1184,249
29169,5879,9833,1184,250
29222,5893,9852,1184,249
29274,5902,9870,1184,249
29324,5916,9882,1184,250
29376,5925,9911,1184,250
29426,5936,9930,1184,250
29480,5946,9950,1184,249
29530,5955,9962,1184,250
29580,5963,9986,1184,250
29630,5968,10000,1184,248
29682,5981,10007,1184,248
29732,5996,10022,1184,250
29783,6004,10045,1184,250
29833,6013,10065,1184,250
29884,6023,10089,1184,250
29934,6034,10104,1184,249
29984,6042,10118,1184,250
30034,6050,10136,1184,250
30084,6060,10162,1184,250
30136,6067,10183,1184,250
30186,6081,10195,1184,250
30236,6095,10208,1184,250
30286,6103,10230,1184,250
30340,6112,10253,1184,250
30390,6123,10278,1184,250
30440,6132,10293,1184,250
30491,6140,10306,1184,249
30541,6151,10328,1184,250
30592,6162,10338,1184,250
30647,6173,10357,1184,248
30698,6182,10373,1184,250
30752,6193,10389,1184,250
30802,6201,10401,1184,250
30857,6209,10424,1184,250
30907,6219,10438,1184,250
30959,6228,10458,1184,250
31009,6238,10479,1184,250
31060,6249,10495,1184,250
31110,6260,10520,1184,250
31162,6268,10536,1184,250
31220,6278,10555,1184,248
31271,6292,10567,1184,250
31324,6301,10584,1184,249
31376,6313,10601,1184,250
31426,6323,10617,1184,250
31476,6330,10633,1184,250
31527,6340,10647,1184,250
31577,6351,10660,1184,248
31629,6361,10674,1184,250
31684,6370,10692,1184,248
31736,6382,10707,1184,250
31786,6389,10725,1184,250
31836,6399,10741,1184,250
31886,6406,10765,1184,250
31936,6415,10787,1184,250
31986,6423,10802,1184,249
32037,6434,10817,1184,249
32087,6444,10840,1184,250
32138,6453,10851,1184,250
32188,6464,10860,1184,249
32239,6473,10889,1184,250
32289,6481,10911,1184,250
32341,6493,10932,1184,250
32392,6506,10949,1184,250
32445,6514,10963,1184,250
32498,6524,10970,1184,250
32551,6533,10988,1184,250
32604,6542,11001,1184,250
32655,6550,11015,1184,250
32705,6558,11028,1184,250
32756,6566,11045,1184,250
32808,6580,11064,1184,250
32859,6590,11086,1184,250
32910,6600,11102,1184,250
32961,6609,11119,1184,250
33011,6621,11130,1184,250
33062,6629,11145,1184,250
33112,6642,11160,1184,250
33163,6651,11179,1184,249
33215,6660,11200,1184,250
33266,6668,11227,1184,250
33317,6677,11248,1184,250
33370,6685,11270,1184,249
33420,6693,11285,1184,250
33472,6702,11301,1184,250
33522,6712,11314,1184,250
33572,6720,11325,1184,248
33623,6732,11343,1184,250
33673,6743,11361,1184,250
33723,6754,11374,1184,250
33774,6763,11397,1184,250
33824,6773,11409,1184,249
33884,6786,11418,1184,248
33934,6796,11433,1184,250
33985,6805,11456,1184,250
34036,6814,11469,1184,250
34086,6823,11482,1184,249
34138,6834,11497,1184,249
34189,6845,11512,1184,250
34241,6856,11520,1184,250
34294,6866,11548,1184,250
34344,6875,11564,1184,250
34394,6884,11585,1184,250
34447,6893,11604,1184,250
34498,6903,11617,1184,250
34548,6911,11637,1184,250
34598,6918,11656,1184,250
34648,6928,11680,1184,250
34702,6937,11703,1184,248
34752,6948,11720,1184,250
34804,6957,11747,1184,250
34861,6969,11764,1184,249
34917,6979,11776,1184,249
34973,6989,11798,1184,247
35025,7000,11809,1184,250
35078,7011,11823,1184,250
35128,7020,11832,1184,250
35179,7032,11839,1184,250
35229,7042,11853,1184,250
35279,7050,11867,1184,249
35329,7064,11884,1184,250
35379,7073,11896,1184,250
35433,7084,11919,1184,250
35484,7093,11949,1184,250
35535,7103,11962,1184,248
35587,7117,11981,1184,250
35637,7128,11997,1184,250
35689,7137,12017,1184,250
35739,7149,12032,1184,250
35790,7161,12048,1184,250
35840,7171,12115,1184,250
35892,7181,12137,1184,250
35942,7192,12156,1184,250
35994,7203,12168,1184,250
36044,7212,12198,1184,249
36096,7222,12231,1184,250
36147,7230,12252,1184,250
36197,7240,12266,1184,250
36247,7249,12289,1184,250
36297,7262,12302,1184,249
36351,7271,12318,1184,249
36401,7284,12335,1184,250
36459,7294,12360,1184,249
36509,7306,12375,1184,250
36559,7314,12400,1184,250
36613,7324,12419,1184,249
36665,7334,12435,1184,250
36721,7344,12460,1184,248
36771,7356,12477,1184,250
36821,7368,12497,1184,250
36873,7376,12521,1184,250
36924,7384,12540,1184,249
36974,7394,12560,1184,250
37024,7401,12583,1184,250
37074,7409,12608,1184,250
37125,7417,12616,1184,250
37176,7424,12641,1184,250
37228,7436,12652,1184,250
37278,7449,12666,1184,250
37330,7460,12684,1184,249
37384,7469,12712,1184,250
37435,7478,12730,1184,250
37485,7486,12749,1184,250
37535,7494,12771,1184,250
37585,7502,12794,1184,250
37640,7512,12810,1184,250
37690,7521,12834,1184,250
37743,7528,12855,1184,250
37793,7537,12878,1184,250
37844,7545,12893,1184,250
37894,7558,12905,1184,250
37944,7565,12928,1184,250
37995,7575,12947,1184,250
38046,7587,12964,1184,250
38098,7602,12985,1184,250
38148,7611,13003,1184,249
38203,7621,13030,1184,250
38254,7633,13046,1184,250
38305,7647,13058,1184,250
38357,7654,13077,1184,250
38410,7667,13094,1184,249
38465,7678,13110,1184,250
38515,7688,13123,1184,250
38566,7700,13138,1184,250
38618,7712,13150,1184,250
38668,7724,13160,1184,250
38719,7734,13186,1184,248
38771,7744,13201,1184,249
38821,7753,13220,1184,250
38871,7762,13236,1184,250
38924,7772,13245,1184,250
38976,7784,13271,1184,249
39026,7796,13282,1184,250
39077,7805,13301,1184,250
39128,7814,13325,1184,250
39179,7825,13348,1184,250
39234,7833,13372,1184,248
39284,7844,13389,1184,249
39334,7854,13395,1184,250
39384,7862,13418,1184,250
39434,7873,13443,1184,250
39485,7883,13472,1184,250
39541,7896,13488,1184,248
39591,7907,13502,1184,250
39642,7917,13526,1184,250
39694,7926,13543,1184,250
39745,7934,13564,1184,250
39795,7945,13574,1184,250
39848,7956,13585,1184,246
39898,7969,13599,1184,250
39948,7978,13609,1184,250
40005,7988,13627,1184,249
40056,7994,13655,1184,248
40107,8003,13678,1184,250
40157,8010,13700,1184,250
40212,8022,13718,1184,250
40262,8031,13737,1184,250
40312,8043,13749,1184,250
40364,8050,13779,1184,250
40416,8061,13803,1184,250
40468,8070,13826,1184,250
40522,8078,13838,1184,250
40575,8086,13853,1184,250
40625,8095,13872,1184,250
40679,8106,13890,1184,250
40729,8115,13904,1184,248
40780,8126,13921,1184,250
40830,8135,13938,1184,250
40880,8146,13948,1184,250
40930,8154,13975,1184,250
40982,8165,13990,1184,249
41032,8177,14015,1184,250
41088,8186,14032,1184,249
41139,8199,14053,1184,250
41189,8206,14064,1184,250
41241,8214,14083,1184,250
41292,8223,14105,1184,250
41342,8233,14118,1184,249
41392,8240,14142,1184,250
41443,8251,14167,1184,249
41494,8260,14188,1184,249
41547,8269,14207,1184,249
41597,8278,14230,1184,250
41651,8291,14239,1184,250
41703,8301,14261,1184,250
41753,8312,14279,1184,250
41806,8322,14288,1184,250
41861,8332,14306,1184,248
41911,8344,14310,1184,250
41962,8356,14331,1184,250
42012,8364,14346,1184,250
42065,8375,14365,1184,250
42117,8387,14388,1184,249
42168,8396,14407,1184,250
42218,8404,14426,1184,249
42275,8414,14450,1184,250
42327,8425,14470,1184,249
42378,8436,14493,1184,250
42429,8447,14516,1184,250
42482,8456,14525,1184,250
42536,8470,14544,1184,250
42586,8481,14564,1184,250
42636,8490,14578,1184,250
42688,8501,14591,1184,250
42739,8513,14607,1184,250
42789,8522,14618,1184,250
42842,8533,14636,1184,250
42893,8544,14652,1184,250
42943,8554,14667,1184,250
42993,8563,14690,1184,250
43043,8571,14710,1184,250
43095,8580,14722,1184,250
43145,8588,14735,1184,250
43195,8597,14757,1184,250
43245,8608,14774,1184,250
43295,8621,14790,1184,250
43346,8627,14815,1184,250
43396,8637,14831,1184,250
43448,8646,14859,1184,250
43499,8656,14877,1184,250
43550,8667,14886,1184,250
43602,8677,14909,1184,249
43653,8688,14927,1184,249
43703,8699,14939,1184,249
43753,8709,14960,1184,250
43803,8717,14981,1184,250
43855,8726,15009,1184,250
43905,8735,15029,1184,250
43955,8744,15056,1184,250
44007,8757,15076,1184,250
44058,8766,15097,1184,250
44109,8775,15117,1184,250
44160,8781,15151,1184,250
44211,8789,15165,1184,250
44263,8799,15184,1184,250
44314,8807,15259,1184,250
44364,8817,15281,1184,250
44416,8830,15301,1184,250
44466,8840,15324,1184,250
44516,8848,15348,1184,250
44569,8856,15365,1184,250
44623,8867,15388,1184,249
44673,8876,15398,1184,250
44724,8886,15409,1184,249
44774,8897,15419,1184,248
44827,8910,15439,1184,250
44878,8918,15453,1184,250
44934,8927,15487,1184,250
44985,8935,15510,1184,250
45038,8948,15532,1184,250
45089,8958,15551,1184,250
45142,8967,15579,1184,250
45192,8977,15599,1184,250
45244,8986,15617,1184,249
45297,8996,15638,1184,250
45353,9003,15675,1184,250
45405,9014,15695,1184,250
45456,9023,15714,1184,250
45510,9030,15735,1184,250
45563,9042,15753,1184,250
45614,9052,15777,1184,249
45664,9067,15797,1184,250
45715,9076,15817,1184,250
45765,9084,15825,1184,250
45815,9093,15845,1184,250
45867,9102,15865,1184,250
45920,9111,15882,1184,250
45971,9121,15901,1184,250
46022,9130,15916,1184,250
46078,9140,15929,1184,250
46128,9147,15947,1184,250
46180,9163,15957,1184,250
46230,9173,15983,1184,250
46280,9182,15995,1184,250
46330,9189,16011,1184,250
46385,9198,16030,1184,249
46439,9208,16051,1184,250
46492,9217,16072,1184,250
46545,9225,16093,1184,248
46595,9235,16107,1184,250
46648,9247,16126,1184,250
46699,9258,16142,1184,250
46749,9268,16159,1184,250
46800,9278,16184,1184,250
46850,9286,16206,1184,250
46904,9296,16219,1184,250
46955,9303,16244,1184,250
47005,9312,16258,1184,250
47055,9321,16273,1184,250
47106,9332,16290,1184,250
47157,9346,16308,1184,250
47209,9354,16337,1184,250
47259,9362,16366,1184,250
47312,9374,16377,1184,248
47362,9384,16397,1184,250
47412,9395,16418,1184,250
47466,9406,16443,1184,250
47517,9413,16464,1184,249
47570,9423,16482,1184,250
47620,9431,16510,1184,250
47671,9440,16537,1184,250
47723,9451,16564,1184,250
47780,9462,16579,1184,250
47834,9474,16597,1184,250
47884,9484,16618,1184,250
47935,9495,16642,1184,249
47985,9504,16717,1184,250
48035,9516,16738,1184,250
48085,9523,16758,1184,250
48136,9533,16774,1184,250
48187,9541,16795,1184,250
48237,9554,16807,1184,250
48287,9563,16830,1184,250
48338,9573,16850,1184,250
48390,9581,16869,1184,249
48442,9594,16880,1184,250
48492,9605,16893,1184,250
48543,9612,16919,1184,250
48593,9623,16945,1184,250
48645,9633,16975,1184,250
48697,9643,16995,1184,250
48747,9651,17007,1184,250
48797,9661,17020,1184,250
48849,9669,17032,1184,249
48899,9678,17045,1184,250
48949,9691,17061,1184,250
48999,9702,17071,1184,250
49051,9713,17103,1184,250
49101,9719,17121,1184,250
49151,9729,17132,1184,250
49203,9737,17162,1184,250
49258,9749,17177,1184,250
49308,9756,17205,1184,250
49359,9766,17220,1184,248
49409,9775,17242,1184,250
49462,9784,17270,1184,250
49513,9797,17287,1184,250
49564,9805,17311,1184,250
49615,9814,17337,1184,250
49668,9825,17354,1184,250
49718,9833,17381,1184,250
49769,9844,17396,1184,250
49825,9855,17423,1184,250
49876,9866,17439,1184,250
49928,9875,17458,1184,250
49979,9886,17477,1184,250
50031,9894,17496,1184,250
50082,9903,17510,1184,250
50132,9913,17522,1184,250
50185,9922,17538,1184,250
50235,9930,17559,1184,250
50286,9939,17577,1184,250
50336,9949,17593,1184,250
50387,9955,17621,1184,250
50437,9967,17640,1184,250
50487,9974,17674,1184,250
50543,9987,17688,1184,249
50594,9997,17708,1184,249
50644,10006,17721,1184,250
50694,10015,17752,1184,250
50744,10029,17770,1184,250
50794,10039,17789,1184,250
50844,10051,17800,1184,250
50894,10060,17814,1184,250
50944,10071,17825,1184,249
50994,10081,17849,1184,250
51048,10092,17872,1184,250
51099,10103,17886,1184,250
51150,10114,17904,1184,250
51200,10121,17938,1184,250
51250,10135,17964,1184,250
51300,10143,17995,1184,250
51353,10154,18011,1184,249
51403,10167,18026,1184,250
51454,10176,18052,1184,250
51504,10183,18088,1184,250
51559,10195,18101,1184,250
51610,10202,18122,1184,250
51660,10213,18140,1184,250
51710,10221,18157,1184,250
51763,10230,18180,1184,250
51815,10240,18211,1184,250
51865,10250,18227,1184,250
51918,10261,18243,1184,248
51972,10275,18259,1184,249
52024,10283,18287,1184,250
