time,aceptados,rechazados_lleno,rechazados_tasa,ocupacion_buffer
323666,48465,0,135156,0
323716,48469,0,135182,0
323766,48474,0,135195,0
323816,48479,0,135220,1
323866,48489,0,135244,1
323917,48499,0,135261,1
323967,48508,0,135276,0
324017,48517,0,135335,1
324067,48523,0,135374,0
324118,48535,0,135382,1
324168,48548,0,135405,1
324218,48561,0,135429,1
324269,48570,0,135455,1
324321,48579,0,135476,0
324371,48588,0,135500,2
324424,48599,0,135534,0
324475,48602,0,135568,0
324526,48603,0,135603,0
324576,48607,0,135626,0
324627,48610,0,135654,0
324678,48616,0,135674,0
324730,48620,0,135690,0
324780,48625,0,135710,0
324830,48633,0,135731,1
324880,48641,0,135743,0
324930,48649,0,135770,0
324986,48660,0,135794,0
325036,48669,0,135805,0
325090,48678,0,135837,2
325140,48689,0,135849,1
325191,48703,0,135861,1
325242,48715,0,135877,3
325293,48723,0,135895,1
325344,48733,0,135909,0
325396,48744,0,135923,0
325447,48751,0,135951,0
325497,48752,0,135973,0
325547,48753,0,135994,0
325597,48759,0,136015,0
325649,48762,0,136039,1
325699,48768,0,136053,0
325749,48771,0,136086,0
325799,48777,0,136106,1
325850,48785,0,136125,2
325901,48798,0,136151,0
325951,48805,0,136178,0
326001,48812,0,136195,1
326051,48821,0,136215,2
326105,48830,0,136224,1
326157,48841,0,136243,1
326208,48857,0,136262,1
326258,48867,0,136279,0
326308,48874,0,136298,1
326358,48885,0,136316,0
326408,48897,0,136328,1
326459,48901,0,136356,0
326509,48903,0,136377,1
326559,48904,0,136401,0
326609,48909,0,136431,0
326661,48913,0,136453,0
326712,48918,0,136473,0
326765,48921,0,136504,0
326815,48928,0,136526,0
326867,48938,0,136536,1
326920,48948,0,136555,0
326970,48958,0,136570,0
327021,48965,0,136594,0
327072,48974,0,136619,1
327122,48984,0,136635,1
327172,48995,0,136647,0
327223,49009,0,136654,0
327274,49018,0,136674,1
327324,49029,0,136691,1
327376,49037,0,136709,1
327428,49049,0,136729,0
327478,49052,0,136752,0
327532,49053,0,136785,0
327584,49057,0,136861,1
327635,49060,0,136885,0
327685,49067,0,136915,1
327735,49070,0,136934,0
327786,49075,0,136943,0
327837,49082,0,136965,0
327887,49092,0,136985,1
327938,49102,0,137000,1
327990,49111,0,137021,1
328040,49119,0,137042,0
328094,49125,0,137058,0
328144,49139,0,137071,0
328194,49151,0,137088,1
328244,49162,0,137109,0
328295,49173,0,137130,1
328348,49183,0,137149,0
328401,49194,0,137165,1
328452,49201,0,137188,0
328505,49202,0,137227,0
328559,49204,0,137250,1
328615,49210,0,137284,1
328666,49214,0,137304,2
328716,49218,0,137326,0
328766,49221,0,137346,0
328816,49228,0,137370,0
328867,49237,0,137384,1
328917,49248,0,137401,0
328970,49256,0,137428,1
329020,49265,0,137446,0
329070,49273,0,137464,0
329120,49283,0,137476,0
329175,49293,0,137484,1
329226,49309,0,137505,0
329279,49319,0,137525,1
329332,49330,0,137554,1
329385,49339,0,137586,1
329435,49349,0,137608,0
329485,49352,0,137635,0
329536,49353,0,137664,0
329587,49357,0,137692,0
329641,49361,0,137711,1
329693,49368,0,137737,1
329749,49371,0,137766,1
329799,49376,0,137786,0
329849,49383,0,137805,0
329900,49393,0,137826,1
329952,49403,0,137838,1
330008,49412,0,137859,1
330059,49421,0,137870,0
330111,49429,0,137887,1
330162,49440,0,137908,1
330216,49455,0,137920,1
330267,49467,0,137943,0
330319,49477,0,137957,2
330376,49486,0,137977,0
330429,49499,0,137990,0
330484,49502,0,138008,0
330535,49503,0,138046,0
330585,49507,0,138071,1
330635,49510,0,138107,0
330689,49516,0,138123,1
330741,49520,0,138148,0
330793,49526,0,138174,1
330849,49533,0,138200,0
330899,49542,0,138219,0
330952,49552,0,138246,1
331002,49561,0,138263,0
331054,49570,0,138293,1
331105,49578,0,138326,1
331155,49589,0,138346,0
331206,49602,0,138360,1
331257,49615,0,138375,2
331309,49623,0,138403,0
331360,49635,0,138463,1
331413,49644,0,138488,1
331463,49651,0,138501,0
331514,49653,0,138540,1
331564,49654,0,138578,0
331615,49659,0,138607,0
331668,49663,0,138627,1
331720,49668,0,138661,0
331770,49671,0,138690,0
331823,49678,0,138709,1
331876,49689,0,138728,1
331943,49699,0,138745,1
331996,49711,0,138748,1
332046,49719,0,138769,1
332096,49725,0,138791,0
332146,49738,0,138809,0
332197,49749,0,138829,1
332247,49762,0,138841,0
332298,49773,0,138862,1
332348,49783,0,138885,0
332398,49791,0,138902,1
332448,49800,0,138921,1
332499,49802,0,138936,0
332549,49803,0,138956,0
332603,49809,0,138972,1
332653,49811,0,139000,0
332704,49818,0,139025,0
332754,49821,0,139042,1
332806,49826,0,139070,0
332859,49834,0,139088,0
332911,49844,0,139102,0
332963,49853,0,139114,1
333013,49862,0,139137,1
333068,49871,0,139163,1
333118,49881,0,139179,1
333169,49891,0,139185,0
333219,49905,0,139199,1
333269,49917,0,139218,0
333320,49926,0,139237,0
333371,49936,0,139255,1
333423,49947,0,139272,1
333474,49951,0,139310,0
333526,49953,0,139337,0
333578,49956,0,139366,1
333628,49960,0,139379,0
333678,49965,0,139406,0
333728,49968,0,139441,0
333778,49971,0,139461,0
333828,49979,0,139489,0
333878,49988,0,139513,2
333928,49997,0,139537,0
333978,50005,0,139556,1
334028,50015,0,139568,0
334080,50023,0,139584,1
334130,50033,0,139598,0
334180,50042,0,139616,0
334232,50059,0,139626,0
334284,50068,0,139645,1
334334,50078,0,139661,1
334385,50086,0,139683,0
334436,50098,0,139701,0
334487,50102,0,139722,0
334537,50103,0,139750,0
334590,50107,0,139785,1
334641,50110,0,139803,0
334696,50116,0,139819,1
334746,50120,0,139846,1
334797,50126,0,139862,2
334849,50131,0,139887,1
334902,50141,0,139907,1
334952,50149,0,139925,1
335005,50161,0,139946,0
335055,50169,0,139969,0
335106,50177,0,139988,1
335156,50188,0,140014,1
335207,50200,0,140032,1
335257,50213,0,140040,1
335308,50223,0,140065,0
335360,50234,0,140086,0
335410,50243,0,140103,1
335460,50251,0,140115,1
335512,50252,0,140150,0
335568,50254,0,140187,1
335618,50259,0,140205,0
335668,50262,0,140229,0
335721,50268,0,140258,0
335771,50271,0,140285,0
335824,50277,0,140325,0
335879,50286,0,140360,1
335931,50298,0,140375,1
335981,50305,0,140392,0
336032,50315,0,140410,1
336084,50323,0,140429,1
336134,50334,0,140446,1
336189,50342,0,140477,0
336242,50358,0,140494,1
336294,50369,0,140506,0
336349,50383,0,140525,1
336399,50389,0,140547,2
336451,50399,0,140570,0
336501,50402,0,140594,0
336557,50403,0,140620,0
336609,50408,0,140648,0
336660,50412,0,140667,1
336714,50418,0,140676,1
336766,50421,0,140702,1
336816,50427,0,140730,1
336867,50434,0,140762,0
336919,50444,0,140790,0
336970,50453,0,140802,0
337020,50463,0,140815,2
337078,50471,0,140844,1
337128,50481,0,140857,0
337185,50492,0,140925,0
337235,50506,0,140937,0
337288,50518,0,140953,1
337339,50529,0,140975,1
337391,50537,0,140990,1
337441,50549,0,141001,2
337493,50552,0,141025,0
337543,50553,0,141064,0
337594,50557,0,141089,1
337644,50560,0,141112,0
337696,50565,0,141130,0
337752,50570,0,141156,1
337802,50576,0,141194,0
337852,50581,0,141213,1
337902,50591,0,141235,2
337952,50598,0,141263,0
338002,50609,0,141271,1
338054,50619,0,141288,0
338106,50626,0,141311,1
338157,50637,0,141325,0
338207,50645,0,141358,0
338259,50663,0,141369,1
338309,50672,0,141389,0
338360,50684,0,141404,1
338410,50692,0,141479,4
338460,50700,0,141503,0
338510,50702,0,141527,0
338560,50703,0,141552,0
338613,50708,0,141570,0
338664,50712,0,141601,0
338719,50718,0,141620,1
338771,50721,0,141638,0
338823,50727,0,141664,0
338873,50734,0,141684,0
338926,50745,0,141705,1
338978,50753,0,141728,0
339028,50763,0,141743,0
339078,50770,0,141769,0
339130,50781,0,141788,0
339185,50792,0,141807,0
339235,50803,0,141814,1
339288,50817,0,141822,0
339338,50828,0,141838,1
339389,50836,0,141856,0
339440,50846,0,141869,1
339491,50852,0,141895,0
339545,50853,0,141917,0
339596,50857,0,141941,0
339647,50860,0,141965,0
339699,50866,0,141995,1
339750,50869,0,142026,0
339802,50876,0,142042,1
339854,50881,0,142061,1
339906,50890,0,142088,1
339957,50900,0,142102,1
340007,50910,0,142123,1
340057,50919,0,142152,1
340109,50925,0,142176,0
340162,50938,0,142199,1
340213,50946,0,142224,1
340264,50963,0,142233,1
340314,50972,0,142257,0
340365,50984,0,142280,0
340415,50991,0,142294,1
340466,51001,0,142308,0
340517,51002,0,142331,0
340567,51003,0,142355,0
340617,51009,0,142385,1
340670,51012,0,142405,0
340721,51018,0,142437,1
340777,51020,0,142474,0
340828,51028,0,142497,1
340880,51035,0,142516,1
340930,51046,0,142540,0
340981,51053,0,142563,0
341031,51064,0,142577,1
341086,51071,0,142597,1
341136,51081,0,142616,2
341190,51092,0,142632,0
341240,51104,0,142650,1
341290,51118,0,142668,1
341340,51128,0,142683,0
341392,51136,0,142710,0
341442,51146,0,142732,1
341493,51152,0,142750,0
341543,51153,0,142776,0
341596,51157,0,142816,1
341646,51160,0,142837,0
341696,51165,0,142859,0
341746,51169,0,142886,1
341798,51175,0,142915,1
341849,51180,0,142945,0
341904,51189,0,142965,0
341954,51198,0,142981,0
342008,51208,0,143004,1
342063,51218,0,143030,1
342113,51226,0,143048,1
342164,51237,0,143062,1
342215,51245,0,143087,0
342265,51263,0,143103,1
342321,51273,0,143123,1
342372,51285,0,143140,1
342423,51293,0,143159,1
342474,51301,0,143176,0
342525,51303,0,143197,1
342577,51305,0,143218,1
342630,51310,0,143233,1
342680,51312,0,143254,0
342737,51318,0,143271,0
342788,51321,0,143286,0
342845,51329,0,143299,1
342898,51339,0,143315,0
342948,51348,0,143337,0
343000,51356,0,143349,1
343050,51366,0,143368,1
343100,51374,0,143393,2
343150,51385,0,143411,3
343200,51393,0,143427,0
343253,51407,0,143434,1
343303,51419,0,143448,0
343353,51431,0,143462,1
343403,51437,0,143479,0
343454,51446,0,143494,1
343506,51452,0,143513,0
343558,51453,0,143550,0
343608,51457,0,143577,0
343661,51460,0,143606,0
343713,51467,0,143634,1
343766,51470,0,143667,1
343817,51476,0,143687,0
343869,51482,0,143710,0
343919,51491,0,143729,0
343969,51501,0,143744,0
344021,51509,0,143761,1
344072,51520,0,143775,1
344124,51527,0,143786,0
344184,51538,0,143790,1
344234,51550,0,143804,1
344286,51565,0,143815,1
344340,51576,0,143829,1
344390,51586,0,143845,0
344441,51595,0,143862,1
344491,51601,0,143889,0
344541,51603,0,143920,0
344591,51606,0,143943,0
344641,51610,0,143959,0
344692,51613,0,143987,1
344742,51618,0,144006,0
344797,51622,0,144024,1
344849,51629,0,144045,1
344900,51637,0,144061,1
344958,51649,0,144074,1
345009,51658,0,144098,1
345061,51667,0,144120,0
345113,51675,0,144145,0
345165,51684,0,144173,1
345217,51694,0,144188,0
345267,51710,0,144195,1
345317,51721,0,144214,2
345367,51732,0,144225,1
345421,51739,0,144252,0
345474,51751,0,144273,0
345525,51752,0,144295,0
345575,51753,0,144320,0
345625,51759,0,144344,1
345675,51762,0,144371,0
345726,51768,0,144394,0
345776,51770,0,144421,0
345827,51777,0,144441,0
345877,51782,0,144462,0
345927,51793,0,144481,1
345978,51803,0,144493,1
346029,51810,0,144505,1
346082,51820,0,144525,0
346144,51828,0,144545,1
346197,51842,0,144560,0
346251,51852,0,144583,1
346301,51869,0,144593,1
346351,51879,0,144612,1
346404,51887,0,144640,0
346455,51895,0,144658,0
346506,51902,0,144685,0
346556,51903,0,144717,0
346606,51907,0,144737,0
346656,51910,0,144757,0
346707,51915,0,144849,0
346757,51918,0,144869,0
346808,51924,0,144891,0
346864,51932,0,144923,1
346915,51939,0,144936,0
346968,51950,0,144949,1
347018,51958,0,144976,0
347068,51969,0,144991,1
347124,51977,0,145017,1
347174,51985,0,145037,1
347224,51996,0,145050,1
347275,52011,0,145067,3
347326,52022,0,145085,0
347378,52033,0,145095,1
347441,52041,0,145112,1
347493,52051,0,145127,0
347546,52053,0,145149,0
347597,52056,0,145170,0
347647,52060,0,145195,0
347698,52063,0,145233,0
347750,52068,0,145264,0
347801,52072,0,145298,1
347852,52079,0,145316,1
347904,52085,0,145348,1
347954,52098,0,145353,1
348007,52106,0,145380,1
348058,52117,0,145398,0
348110,52124,0,145424,1
348161,52132,0,145449,1
348213,52144,0,145462,1
348266,52154,0,145484,1
348316,52169,0,145497,0
348366,52181,0,145511,1
348416,52188,0,145530,1
348468,52198,0,145546,0
348518,52202,0,145559,0
348570,52203,0,145583,0
348620,52208,0,145607,1
348670,52211,0,145630,0
348720,52215,0,145650,0
348776,52220,0,145670,1
348826,52227,0,145705,1
348876,52232,0,145731,0
348928,52243,0,145758,3
348980,52252,0,145823,1
349031,52259,0,145841,0
349082,52270,0,145853,0
349132,52277,0,145865,0
349183,52285,0,145885,0
349234,52299,0,145902,1
349284,52312,0,145916,2
349334,52323,0,145943,1
349385,52334,0,145961,1
349436,52340,0,145983,0
349489,52351,0,146009,0
349539,52353,0,146038,1
349591,52355,0,146067,1
349644,52360,0,146086,1
349694,52363,0,146106,1
349744,52368,0,146132,0
349794,52371,0,146154,0
349844,52378,0,146176,0
349897,52384,0,146203,1
349947,52394,0,146216,1
349997,52403,0,146231,0
350053,52414,0,146260,1
350107,52423,0,146280,1
350159,52431,0,146309,0
350209,52443,0,146384,0
350259,52451,0,146402,0
350309,52469,0,146417,0
350359,52479,0,146433,0
350410,52487,0,146462,0
350460,52495,0,146489,0
350512,52502,0,146520,0
350563,52503,0,146542,0
350617,52507,0,146567,0
350667,52510,0,146586,0
350718,52515,0,146601,0
350769,52519,0,146627,0
350820,52525,0,146651,0
350872,52532,0,146676,1
350922,52537,0,146701,0
350973,52551,0,146727,1
351027,52559,0,146753,1
351078,52569,0,146776,0
351128,52577,0,146807,0
351178,52585,0,146828,1
351232,52596,0,146889,1
351283,52610,0,146906,0
351334,52623,0,146919,2
351388,52633,0,146938,1
351438,52640,0,146975,0
351488,52651,0,147003,0
351538,52653,0,147026,1
351589,52654,0,147056,1
351641,52659,0,147087,0
351692,52662,0,147114,0
351742,52668,0,147135,0
351792,52671,0,147165,1
351842,52677,0,147187,0
351894,52683,0,147216,1
351944,52693,0,147231,1
351994,52703,0,147257,0
352044,52712,0,147269,1
352095,52720,0,147290,0
352146,52727,0,147306,0
352200,52738,0,147323,1
352253,52750,0,147340,1
352303,52763,0,147348,1
352355,52776,0,147370,1
352408,52787,0,147386,0
352462,52795,0,147412,1
352514,52802,0,147431,0
352565,52803,0,147468,0
352616,52807,0,147490,0
352666,52810,0,147517,0
352716,52814,0,147543,0
352767,52819,0,147570,0
352817,52824,0,147595,2
352867,52831,0,147617,1
352918,52836,0,147646,0
352968,52848,0,147659,2
353018,52856,0,147685,0
353072,52867,0,147706,1
353122,52874,0,147732,0
353172,52884,0,147750,2
353222,52894,0,147773,0
353272,52903,0,147787,0
353324,52920,0,147798,1
353376,52932,0,147808,1
353429,52938,0,147840,1
353479,52950,0,147862,1
353532,52952,0,147890,0
353586,52953,0,147910,0
353641,52959,0,147926,0
353691,52962,0,147950,0
353743,52968,0,147969,0
353799,52971,0,147985,0
353852,52977,0,148004,0
353902,52984,0,148023,1
353955,52994,0,148043,1
354005,53003,0,148057,0
354061,53014,0,148076,1
354113,53022,0,148092,1
354167,53031,0,148122,1
354218,53042,0,148133,1
354268,53053,0,148154,1
354318,53068,0,148173,2
354368,53079,0,148190,1
354418,53087,0,148208,0
354468,53096,0,148222,1
354518,53102,0,148248,0
354568,53103,0,148279,0
354618,53107,0,148290,1
354668,53110,0,148311,0
354718,53114,0,148335,0
354771,53119,0,148352,0
354821,53123,0,148385,1
354871,53131,0,148419,0
354921,53137,0,148447,0
354971,53147,0,148473,1
355023,53157,0,148497,1
355073,53167,0,148517,1
355124,53174,0,148545,0
355176,53184,0,148567,0
355226,53194,0,148583,0
355276,53203,0,148604,1
355331,53218,0,148611,1
355381,53232,0,148623,1
355436,53238,0,148638,1
355500,53250,0,148653,1
355550,53253,0,148686,0
355600,53255,0,148716,0
355654,53260,0,148746,1
355705,53263,0,148773,0
355756,53268,0,148794,0
355808,53271,0,148812,0
355858,53278,0,148830,0
355909,53285,0,148850,1
355959,53294,0,148869,0
356009,53303,0,148886,0
356060,53313,0,148901,0
356110,53320,0,148919,0
356160,53330,0,148929,1
356210,53339,0,148945,0
356260,53349,0,148965,0
356312,53363,0,148975,1
356363,53375,0,148988,0
356413,53387,0,149004,0
356463,53395,0,149026,2
356518,53402,0,149052,0
356568,53403,0,149125,0
356619,53407,0,149158,1
356670,53410,0,149191,0
356721,53414,0,149216,0
356771,53419,0,149238,0
356821,53422,0,149265,0
356873,53431,0,149290,0
356924,53437,0,149297,2
356975,53447,0,149310,1
357025,53457,0,149325,1
357076,53467,0,149340,1
357126,53474,0,149368,0
357178,53483,0,149379,1
357229,53494,0,149400,0
357279,53503,0,149419,0
357330,53517,0,149434,0
357382,53531,0,149449,1
357433,53537,0,149465,0
357488,53548,0,149484,1
357539,53552,0,149514,0
357590,53553,0,149542,0
357640,53559,0,149565,1
357690,53561,0,149590,0
357743,53567,0,149614,1
357800,53571,0,149641,1
357852,53577,0,149655,0
357902,53583,0,149672,0
357953,53592,0,149699,1
358003,53603,0,149710,0
358053,53612,0,149728,1
358104,53620,0,149748,0
358156,53628,0,149776,2
358211,53638,0,149801,1
358261,53649,0,149817,0
358313,53663,0,149835,1
358368,53676,0,149853,1
358421,53687,0,149878,0
358471,53696,0,149942,1
358521,53702,0,149957,0
358571,53703,0,149986,0
358621,53707,0,150007,1
358671,53710,0,150044,0
358723,53714,0,150070,0
358773,53719,0,150087,0
358826,53722,0,150116,0
358876,53731,0,150137,0
358927,53737,0,150169,1
358977,53746,0,150184,1
359027,53757,0,150194,2
359077,53766,0,150212,0
359130,53771,0,150231,1
359181,53783,0,150241,1
359231,53794,0,150261,1
359282,53802,0,150277,2
359332,53818,0,150303,1
359382,53829,0,150321,0
359432,53837,0,150343,0
359482,53846,0,150359,0
359535,53852,0,150377,0
359585,53853,0,150410,0
359635,53858,0,150430,1
359685,53860,0,150461,0
359735,53865,0,150483,0
359786,53869,0,150497,0
359838,53874,0,150529,0
359888,53882,0,150552,1
359945,53889,0,150584,1
359995,53900,0,150593,2
360047,53910,0,150626,0
360097,53920,0,150648,0
360147,53923,0,150674,1
360199,53936,0,150683,1
360249,53948,0,150697,1
360299,53956,0,150712,1
360353,53972,0,150724,1
360405,53983,0,150739,1
360456,53991,0,150749,1
360507,53999,0,150777,0
360563,54003,0,150798,0
360613,54006,0,150827,0
360663,54010,0,150854,0
360714,54014,0,150880,1
360764,54018,0,150913,0
360816,54021,0,150934,0
360866,54029,0,150952,0
360917,54035,0,150970,1
360967,54043,0,150994,1
361017,54053,0,151015,0
361071,54064,0,151031,1
361125,54070,0,151046,0
361175,54081,0,151063,2
361225,54091,0,151081,2
361275,54099,0,151097,0
361326,54116,0,151107,2
361376,54129,0,151126,1
361426,54137,0,151143,0
361476,54144,0,151172,0
361529,54152,0,151193,1
361579,54153,0,151217,0
361632,54157,0,151243,1
361685,54160,0,151262,0
361735,54165,0,151296,0
361786,54169,0,151323,0
361836,54174,0,151351,0
361893,54182,0,151378,1
361944,54188,0,151404,0
361995,54199,0,151436,2
362045,54210,0,151460,2
362099,54220,0,151477,1
362149,54224,0,151493,2
362199,54235,0,151513,0
362249,54247,0,151535,0
362299,54256,0,151554,1
362353,54271,0,151561,1
362404,54282,0,151581,1
362456,54291,0,151602,1
362506,54299,0,151620,0
362557,54303,0,151653,1
362607,54304,0,151687,0
362658,54310,0,151710,1
362708,54313,0,151742,1
362760,54318,0,151765,0
362811,54321,0,151784,0
362864,54328,0,151806,1
362916,54334,0,151817,0
362967,54342,0,151836,1
363019,54353,0,151861,0
363069,54363,0,151878,0
363119,54370,0,151952,0
363171,54379,0,151970,0
363221,54388,0,151998,0
363271,54399,0,152021,0
363321,54413,0,152041,1
363372,54427,0,152047,2
363426,54435,0,152066,1
363478,54444,0,152083,0
363529,54451,0,152103,1
363579,54453,0,152123,0
363629,54456,0,152154,0
363679,54460,0,152183,0
363729,54464,0,152212,0
363779,54469,0,152232,1
363829,54472,0,152250,0
363879,54480,0,152271,0
363930,54486,0,152296,1
363981,54495,0,152312,0
364031,54504,0,152329,1
364081,54516,0,152347,1
364134,54521,0,152366,1
364184,54532,0,152379,1
364234,54542,0,152397,0
364288,54551,0,152417,1
364340,54567,0,152426,1
364391,54581,0,152446,1
364441,54587,0,152466,0
364493,54596,0,152482,1
364543,54602,0,152503,0
364593,54603,0,152528,0
364647,54608,0,152544,1
364698,54611,0,152557,1
364749,54615,0,152582,0
364799,54620,0,152611,1
364849,54626,0,152634,2
364899,54632,0,152655,1
364950,54639,0,152681,0
365001,54648,0,152697,1
365051,54659,0,152717,3
365102,54669,0,152731,1
365153,54672,0,152766,0
365204,54685,0,152784,1
365255,54697,0,152804,0
365305,54705,0,152820,1
365358,54721,0,152831,1
365408,54731,0,152845,0
365458,54739,0,152864,0
365508,54749,0,152882,0
365560,54753,0,152898,1
365610,54754,0,152924,0
365663,54760,0,152950,1
365713,54762,0,152983,0
365763,54768,0,153005,1
365813,54771,0,153027,0
365866,54778,0,153044,1
365922,54784,0,153067,1
365972,54794,0,153090,1
366022,54803,0,153112,1
366076,54814,0,153127,1
366126,54820,0,153161,0
366176,54829,0,153183,1
366226,54838,0,153203,1
366284,54850,0,153221,1
366335,54865,0,153235,1
366386,54879,0,153248,1
366436,54886,0,153276,1
366488,54895,0,153294,1
366538,54902,0,153315,1
366588,54903,0,153346,0
366638,54907,0,153363,1
366688,54910,0,153391,0
366738,54914,0,153411,0
366788,54919,0,153433,0
366839,54924,0,153458,1
366889,54931,0,153480,1
366941,54938,0,153500,1
366992,54946,0,153526,0
367042,54955,0,153589,1
367093,54967,0,153600,0
367143,54971,0,153626,1
367194,54984,0,153639,1
367244,54992,0,153663,1
367296,55003,0,153688,1
367350,55018,0,153688,1
367407,55031,0,153710,0
367461,55039,0,153723,1
367516,55049,0,153736,1
367567,55053,0,153758,0
367617,55054,0,153791,0
367668,55060,0,153819,0
367718,55063,0,153841,1
367769,55068,0,153862,0
367819,55071,0,153888,0
367870,55078,0,153911,1
367920,55083,0,153939,0
367970,55091,0,153955,1
368023,55101,0,153973,1
368075,55113,0,153986,0
368125,55120,0,154001,0
368175,55128,0,154028,1
368232,55137,0,154043,1
368286,55150,0,154054,1
368336,55161,0,154067,1
368386,55177,0,154079,1
368441,55185,0,154096,1
368493,55194,0,154118,1
368545,55202,0,154141,0
368597,55203,0,154170,0
368647,55207,0,154188,0
368697,55210,0,154213,0
368747,55215,0,154236,1
368798,55219,0,154260,0
368849,55224,0,154281,0
368899,55231,0,154305,0
368949,55238,0,154320,0
369003,55246,0,154339,0
369053,55257,0,154366,1
369104,55268,0,154372,1
369154,55271,0,154397,1
369205,55285,0,154424,1
369255,55296,0,154450,3
369305,55303,0,154465,2
369355,55319,0,154481,0
369409,55331,0,154490,0
369459,55338,0,154515,0
369509,55348,0,154533,0
369560,55353,0,154553,1
369611,55354,0,154578,1
369661,55358,0,154606,0
369712,55362,0,154635,0
369762,55367,0,154660,1
369814,55370,0,154677,0
369864,55377,0,154698,0
369916,55382,0,154724,0
369966,55390,0,154743,0
370020,55399,0,154765,1
370071,55412,0,154785,2
370126,55420,0,154808,0
370176,55428,0,154832,2
370226,55436,0,154909,0
370279,55449,0,154920,0
370331,55458,0,154938,1
370381,55472,0,154945,1
370431,55483,0,154965,0
370482,55493,0,154978,1
370532,55500,0,155011,0
370583,55503,0,155035,0
370634,55506,0,155067,0
370685,55510,0,155086,0
370736,55514,0,155111,0
370787,55519,0,155141,0
370839,55522,0,155169,0
370893,55531,0,155187,1
370943,55536,0,155211,0
370993,55546,0,155233,1
371046,55554,0,155249,0
371097,55566,0,155262,1
371148,55570,0,155279,0
371198,55584,0,155298,1
371248,55589,0,155322,0
371299,55601,0,155332,0
371352,55615,0,155349,1
371402,55626,0,155363,0
371452,55636,0,155385,0
371504,55646,0,155404,1
371554,55652,0,155432,0
371604,55653,0,155470,0
371654,55658,0,155495,1
371704,55660,0,155523,0
371757,55666,0,155543,1
371807,55670,0,155568,1
371858,55676,0,155591,1
371908,55682,0,155613,0
371959,55688,0,155640,0
372010,55696,0,155666,0
372060,55707,0,155679,2
372110,55717,0,155695,0
372161,55721,0,155710,1
372212,55735,0,155723,0
372266,55745,0,155741,0
372320,55754,0,155762,1
372370,55770,0,155779,1
372425,55780,0,155794,1
372475,55790,0,155806,1
372530,55800,0,155831,1
372580,55803,0,155859,0
372630,55806,0,155882,1
372680,55810,0,155914,0
372730,55814,0,155944,1
372781,55818,0,155966,0
372832,55822,0,155990,1
372882,55829,0,156014,0
372932,55833,0,156091,0
372984,55842,0,156107,1
373034,55852,0,156115,2
373087,55864,0,156123,1
373137,55870,0,156147,0
373188,55879,0,156166,0
373238,55886,0,156184,0
373289,55899,0,156201,0
373340,55908,0,156216,1
373390,55923,0,156232,2
373441,55934,0,156242,2
373492,55943,0,156259,0
373548,55952,0,156277,1
373598,55953,0,156311,0
373648,55957,0,156337,1
373700,55960,0,156355,0
373750,55964,0,156387,0
373800,55969,0,156403,0
373850,55973,0,156434,1
373901,55981,0,156462,0
373951,55986,0,156480,0
374003,55996,0,156500,0
374057,56005,0,156521,1
374107,56016,0,156535,1
374158,56020,0,156554,0
374212,56035,0,156562,1
374263,56042,0,156583,1
374313,56052,0,156605,0
374365,56067,0,156626,0
374420,56078,0,156654,1
374471,56089,0,156665,0
374521,56099,0,156682,1
374573,56103,0,156717,0
374624,56104,0,156743,0
374679,56110,0,156819,1
374730,56113,0,156844,0
374781,56118,0,156868,0
374831,56121,0,156902,0
374881,56129,0,156922,1
374936,56133,0,156947,1
374986,56142,0,156964,0
375040,56151,0,156981,1
375090,56165,0,156997,1
375140,56170,0,157023,0
375191,56178,0,157049,2
375243,56187,0,157064,1
375295,56199,0,157072,0
375347,56209,0,157096,1
375397,56224,0,157118,3
375447,56233,0,157130,2
375497,56243,0,157155,0
375548,56252,0,157171,1
375598,56253,0,157201,0
375648,56256,0,157232,0
375698,56260,0,157262,0
375749,56264,0,157290,0
375799,56269,0,157313,0
375849,56272,0,157331,0
375900,56281,0,157344,0
375955,56286,0,157364,1
376008,56296,0,157391,0
376058,56305,0,157418,0
376115,56316,0,157433,1
376165,56320,0,157457,0
376215,56334,0,157468,0
376265,56341,0,157495,1
376322,56353,0,157522,1
376377,56369,0,157532,1
376430,56379,0,157552,1
376480,56390,0,157568,1
376531,56399,0,157593,0
376582,56403,0,157620,0
376634,56406,0,157645,1
376684,56410,0,157665,0
376736,56414,0,157686,1
376786,56419,0,157705,0
376839,56422,0,157730,0
376891,56430,0,157757,0
376941,56432,0,157780,0
376991,56441,0,157797,1
377043,56451,0,157813,1
377095,56464,0,157824,1
377145,56470,0,157859,0
377195,56478,0,157876,1
377245,56487,0,157896,1
377298,56500,0,157908,1
377348,56509,0,157935,1
377398,56522,0,157940,1
377448,56531,0,157957,1
377500,56543,0,157980,0
377556,56552,0,158001,1
377606,56553,0,158037,0
377656,56557,0,158059,0
377706,56560,0,158086,0
377756,56565,0,158120,1
377806,56569,0,158148,0
377857,56573,0,158168,1
377907,56581,0,158189,0
377957,56586,0,158217,1
378007,56596,0,158238,1
378058,56604,0,158270,1
378110,56615,0,158281,0
378160,56620,0,158304,0
378213,56632,0,158326,1
378263,56640,0,158354,0
378315,56652,0,158366,0
378365,56665,0,158377,1
378416,56677,0,158395,1
378471,56687,0,158410,1
378521,56695,0,158435,1
378572,56703,0,158462,0
378622,56704,0,158501,1
378673,56709,0,158530,1
378725,56713,0,158563,1
